sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4851;pms5003;3627;6.515;3.400;2024-05-01T00:22:53.549842+00:00;P1;13.00
4851;pms5003;3627;6.515;3.400;2024-05-01T00:22:53.549842+00:00;P0;8.00
4852;DHT22;3627;6.515;3.400;2024-05-01T00:23:06.497603+00:00;humidity;96.00
4852;DHT22;3627;6.515;3.400;2024-05-01T00:23:06.497603+00:00;temperature;26.80
4851;pms5003;3627;6.515;3.400;2024-05-01T00:23:58.504019+00:00;P2;12.00
4851;pms5003;3627;6.515;3.400;2024-05-01T00:23:58.504019+00:00;P1;12.00
4851;pms5003;3627;6.515;3.400;2024-05-01T00:23:58.504019+00:00;P0;7.50
4852;DHT22;3627;6.515;3.400;2024-05-01T00:24:11.374254+00:00;humidity;96.50
4852;DHT22;3627;6.515;3.400;2024-05-01T00:24:11.374254+00:00;temperature;26.80
4851;pms5003;3627;6.515;3.400;2024-05-01T00:25:01.992421+00:00;P2;13.67
4851;pms5003;3627;6.515;3.400;2024-05-01T00:25:01.992421+00:00;P1;14.33
4851;pms5003;3627;6.515;3.400;2024-05-01T00:25:01.992421+00:00;P0;10.00
4852;DHT22;3627;6.515;3.400;2024-05-01T00:25:15.087166+00:00;humidity;97.70
4852;DHT22;3627;6.515;3.400;2024-05-01T00:25:15.087166+00:00;temperature;26.80
4851;pms5003;3627;6.515;3.400;2024-05-01T00:26:05.751233+00:00;P2;12.00
4851;pms5003;3627;6.515;3.400;2024-05-01T00:26:05.751233+00:00;P1;15.00
4851;pms5003;3627;6.515;3.400;2024-05-01T00:26:05.751233+00:00;P0;8.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:31:02.485769+00:00;P2;57.78
4851;pms5003;3627;6.515;3.400;2024-05-02T05:31:02.485769+00:00;P1;69.11
4851;pms5003;3627;6.515;3.400;2024-05-02T05:31:02.485769+00:00;P0;42.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:31:16.171340+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:31:16.171340+00:00;temperature;26.80
4851;pms5003;3627;6.515;3.400;2024-05-02T05:32:07.655437+00:00;P2;53.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:32:07.655437+00:00;P1;66.75
4851;pms5003;3627;6.515;3.400;2024-05-02T05:32:07.655437+00:00;P0;40.75
4852;DHT22;3627;6.515;3.400;2024-05-02T05:32:20.857582+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:32:20.857582+00:00;temperature;27.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:33:11.605742+00:00;P2;55.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:33:11.605742+00:00;P1;68.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:33:11.605742+00:00;P0;41.50
4852;DHT22;3627;6.515;3.400;2024-05-02T05:33:24.733306+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:33:24.733306+00:00;temperature;27.20
4851;pms5003;3627;6.515;3.400;2024-05-02T05:34:15.734623+00:00;P2;59.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:34:15.734623+00:00;P1;71.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:34:15.734623+00:00;P0;43.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:34:28.775539+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:34:28.775539+00:00;temperature;27.30
4851;pms5003;3627;6.515;3.400;2024-05-02T05:35:19.652463+00:00;P2;54.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:35:19.652463+00:00;P1;67.75
4851;pms5003;3627;6.515;3.400;2024-05-02T05:35:19.652463+00:00;P0;40.50
4852;DHT22;3627;6.515;3.400;2024-05-02T05:35:32.833209+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:35:32.833209+00:00;temperature;27.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:36:24.933592+00:00;P2;61.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:36:24.933592+00:00;P1;71.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:36:24.933592+00:00;P0;44.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:36:38.120159+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:36:38.120159+00:00;temperature;27.60
4851;pms5003;3627;6.515;3.400;2024-05-02T05:37:28.873740+00:00;P2;57.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:37:28.873740+00:00;P1;69.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:37:28.873740+00:00;P0;42.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:37:42.023276+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:37:42.023276+00:00;temperature;27.80
4851;pms5003;3627;6.515;3.400;2024-05-02T05:38:32.774296+00:00;P2;60.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:38:32.774296+00:00;P1;71.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:38:32.774296+00:00;P0;43.50
4852;DHT22;3627;6.515;3.400;2024-05-02T05:38:45.874382+00:00;humidity;100.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:38:45.874382+00:00;temperature;27.90
4851;pms5003;3627;6.515;3.400;2024-05-02T05:39:36.991285+00:00;P2;62.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:39:36.991285+00:00;P1;71.50
4851;pms5003;3627;6.515;3.400;2024-05-02T05:39:36.991285+00:00;P0;45.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:39:50.064581+00:00;humidity;99.60
4852;DHT22;3627;6.515;3.400;2024-05-02T05:39:50.064581+00:00;temperature;28.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:40:40.873496+00:00;P2;56.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:40:40.873496+00:00;P1;68.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:40:40.873496+00:00;P0;42.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:40:53.972348+00:00;humidity;99.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:40:53.972348+00:00;temperature;28.10
4851;pms5003;3627;6.515;3.400;2024-05-02T05:41:44.732268+00:00;P2;58.33
4851;pms5003;3627;6.515;3.400;2024-05-02T05:41:44.732268+00:00;P1;70.67
4851;pms5003;3627;6.515;3.400;2024-05-02T05:41:44.732268+00:00;P0;42.67
4852;DHT22;3627;6.515;3.400;2024-05-02T05:41:57.855247+00:00;humidity;98.60
4852;DHT22;3627;6.515;3.400;2024-05-02T05:41:57.855247+00:00;temperature;28.20
4851;pms5003;3627;6.515;3.400;2024-05-02T05:42:48.620726+00:00;P2;59.67
4851;pms5003;3627;6.515;3.400;2024-05-02T05:42:48.620726+00:00;P1;71.67
4851;pms5003;3627;6.515;3.400;2024-05-02T05:42:48.620726+00:00;P0;43.00
4852;DHT22;3627;6.515;3.400;2024-05-02T05:43:01.704149+00:00;humidity;98.10
4852;DHT22;3627;6.515;3.400;2024-05-02T05:43:01.704149+00:00;temperature;28.30
4851;pms5003;3627;6.515;3.400;2024-05-02T05:43:52.533964+00:00;P2;60.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:43:52.533964+00:00;P1;72.00
4851;pms5003;3627;6.515;3.400;2024-05-02T05:43:52.533964+00:00;P0;44.67
4852;DHT22;3627;6.515;3.400;2024-05-02T05:44:05.663138+00:00;humidity;97.80
