sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
4857;pms5003;3630;6.540;3.297;2025-01-01T10:24:13.490209+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:24:13.490209+00:00;P1;48.67
4857;pms5003;3630;6.540;3.297;2025-01-01T10:24:13.490209+00:00;P0;26.33
4858;DHT22;3630;6.540;3.297;2025-01-01T10:24:26.640167+00:00;humidity;58.80
4858;DHT22;3630;6.540;3.297;2025-01-01T10:24:26.640167+00:00;temperature;37.30
4857;pms5003;3630;6.540;3.297;2025-01-01T10:25:17.390003+00:00;P2;38.67
4857;pms5003;3630;6.540;3.297;2025-01-01T10:25:17.390003+00:00;P1;45.67
4857;pms5003;3630;6.540;3.297;2025-01-01T10:25:17.390003+00:00;P0;25.67
4858;DHT22;3630;6.540;3.297;2025-01-01T10:25:30.513327+00:00;humidity;59.70
4858;DHT22;3630;6.540;3.297;2025-01-01T10:25:30.513327+00:00;temperature;37.30
4857;pms5003;3630;6.540;3.297;2025-01-01T10:26:21.463772+00:00;P2;39.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:26:21.463772+00:00;P1;49.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:26:21.463772+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:26:34.613542+00:00;humidity;58.60
4858;DHT22;3630;6.540;3.297;2025-01-01T10:26:34.613542+00:00;temperature;37.40
4857;pms5003;3630;6.540;3.297;2025-01-01T10:27:25.362054+00:00;P2;40.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:27:25.362054+00:00;P1;51.40
4857;pms5003;3630;6.540;3.297;2025-01-01T10:27:25.362054+00:00;P0;26.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:27:38.510447+00:00;humidity;58.30
4858;DHT22;3630;6.540;3.297;2025-01-01T10:27:38.510447+00:00;temperature;37.30
4857;pms5003;3630;6.540;3.297;2025-01-01T10:28:29.262845+00:00;P2;37.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:28:29.262845+00:00;P1;44.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:28:29.262845+00:00;P0;25.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:28:42.385808+00:00;humidity;58.30
4858;DHT22;3630;6.540;3.297;2025-01-01T10:28:42.385808+00:00;temperature;37.40
4857;pms5003;3630;6.540;3.297;2025-01-01T10:29:33.141290+00:00;P2;37.33
4857;pms5003;3630;6.540;3.297;2025-01-01T10:29:33.141290+00:00;P1;46.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:29:33.141290+00:00;P0;24.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:29:46.229157+00:00;humidity;60.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:29:46.229157+00:00;temperature;37.20
4857;pms5003;3630;6.540;3.297;2025-01-01T10:30:36.999294+00:00;P2;36.80
4857;pms5003;3630;6.540;3.297;2025-01-01T10:30:36.999294+00:00;P1;44.80
4857;pms5003;3630;6.540;3.297;2025-01-01T10:30:36.999294+00:00;P0;25.20
4858;DHT22;3630;6.540;3.297;2025-01-01T10:30:50.101622+00:00;humidity;58.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:30:50.101622+00:00;temperature;37.60
4857;pms5003;3630;6.540;3.297;2025-01-01T10:31:40.972788+00:00;P2;39.75
4857;pms5003;3630;6.540;3.297;2025-01-01T10:31:40.972788+00:00;P1;46.75
4857;pms5003;3630;6.540;3.297;2025-01-01T10:31:40.972788+00:00;P0;27.00
4858;DHT22;3630;6.540;3.297;2025-01-01T10:31:54.124599+00:00;humidity;57.50
4858;DHT22;3630;6.540;3.297;2025-01-01T10:31:54.124599+00:00;temperature;37.80
4857;pms5003;3630;6.540;3.297;2025-01-01T10:32:44.848602+00:00;P2;36.67
4857;pms5003;3630;6.540;3.297;2025-01-01T10:32:44.848602+00:00;P1;43.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:32:44.848602+00:00;P0;24.67
4858;DHT22;3630;6.540;3.297;2025-01-01T10:32:57.935393+00:00;humidity;57.10
4858;DHT22;3630;6.540;3.297;2025-01-01T10:32:57.935393+00:00;temperature;37.80
4857;pms5003;3630;6.540;3.297;2025-01-01T10:33:48.691976+00:00;P2;35.00
4857;pms5003;3630;6.540;3.297;2025-01-01T10:33:48.691976+00:00;P1;43.25
